NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),ENERGYSTARScore,Latitude,Longitude,BuildingAge,RT_Avenue,RT_Other,RT_Street,RT_Way,PP_K-12 School,PP_Large Office,PP_Mixed Use Property,PP_Non-Refrigerated Warehouse,PP_Other,PP_Retail Store,PP_Small- and Mid-Sized Office,PP_Warehouse,SiteEnergyUse(kBtu),TotalGHGEmissions
1.0,6.0,213834.0,108912.0,100.0,47.61915,-122.34857,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75073888.0,530.59
1.0,1.0,33706.0,33706.0,24.0,47.54447738,-122.3862101,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8758063.0,209.09
1.0,5.0,86400.0,86400.0,57.0,47.70744968,-122.3317136,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8404370.0,259.33
1.0,5.0,508160.0,508160.0,77.0,47.62296,-122.3362,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28053172.0,487.53
1.0,2.0,20671.0,20671.0,99.0,47.6313675,-122.3738745,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,628023.0,24.53
1.0,2.0,44719.0,44719.0,53.75,47.71745,-122.33221,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1614026.25,53.21
1.0,1.0,30160.0,30160.0,84.25,47.72083,-122.29979,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1045838.5,44.26
1.0,2.0,175565.0,175565.0,88.0,47.68252,-122.29498,66.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6399127.5,266.05
1.0,1.0,23169.0,23169.0,77.25,47.66126,-122.38751,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222255.9063,1.55
1.0,1.0,20233.0,20233.0,58.0,47.65197566,-122.3216429,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,551801.0,13.76
1.0,15.0,163984.0,163984.0,46.0,47.60258934,-122.33255325,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12633744.0,331.61
1.0,1.0,25600.0,25600.0,1.0,47.66238,-122.38831,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1730600.625,34.26
1.0,4.0,241159.0,129366.0,90.5,47.62254,-122.33753,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33713876.0,849.83
1.0,2.0,32009.0,32009.0,46.5,47.70982623,-122.318638,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1972156.0,41.85
1.0,2.0,53472.0,53472.0,50.0,47.69818968,-122.342898,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1051944.0,35.86
1.0,1.0,36544.0,36544.0,4.0,47.55456447,-122.3262284,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1303247.0,9.09
1.0,1.0,21101.0,21101.0,67.5,47.56075287,-122.32642365,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,562617.0,19.35
1.0,1.0,83882.0,83882.0,72.0,47.64171214,-122.3173859,110.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539565.0,64.95
1.0,1.0,27420.0,27420.0,52.0,47.52593209,-122.3308402,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1126690.0,35.58
1.0,10.0,63409.0,55652.0,92.0,47.61378582,-122.33638554,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3137206.0,152.04
1.0,1.0,48314.0,48314.0,34.0,47.52449799,-122.27154541,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14084606.0,551.43
1.0,1.0,51664.0,51664.0,80.5,47.58064548,-122.3324885,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3494383.0,61.36
1.0,1.0,26400.0,26400.0,74.75,47.55169324,-122.3245549,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,499928.0,3.49
1.0,1.0,29924.0,29924.0,61.0,47.72777,-122.34503,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,43390.0,43390.0,89.0,47.57827219,-122.3267079,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,498745.0,3.48
1.0,36.0,794592.0,794592.0,97.0,47.60964966,-122.33229065,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25475474.0,209.67
1.0,2.0,41600.0,41600.0,60.0,47.68358093,-122.3547242,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1189432.0,31.92
1.0,6.0,135051.0,90803.0,92.0,47.66044059,-122.3169435,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4025787.0,28.07
1.0,1.0,51410.0,51410.0,87.0,47.57269,-122.39673,54.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968907.25,64.79
1.0,3.0,31900.0,31900.0,3.25,47.62533653,-122.3230355,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2433777.0,91.15
1.0,4.0,61156.0,61156.0,52.5,47.60158047,-122.32771508,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10434387.0,220.94
1.0,1.0,234144.0,234144.0,87.0,47.55901,-122.33328,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6744317.0,297.43
1.0,1.0,39600.0,39600.0,91.0,47.57199,-122.32811,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,468396.9063,9.25
1.0,2.0,52549.0,52549.0,45.5,47.60886,-122.33744,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15026196.0,584.31
1.0,4.0,33910.0,33910.0,72.0,47.6618576,-122.31278992,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1853271.0,36.05
1.0,1.0,24617.0,24617.0,84.0,47.55608,-122.3388,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106918.0,0.75
1.0,2.0,22612.0,22612.0,87.0,47.63927,-122.4032,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,731321.8125,31.6
1.0,3.0,34074.0,34074.0,38.5,47.62342,-122.29688,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8521989.0,286.33
1.0,1.0,46183.0,46183.0,75.0,47.58874,-122.32662,85.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1890502.5,27.92
1.0,2.0,24291.0,24291.0,87.0,47.70008,-122.30321,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,920430.625,6.42
1.0,3.0,30720.0,30720.0,54.0,47.61459,-122.31724,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1288669.5,25.53
1.0,3.0,254523.0,254523.0,62.0,47.60502046,-122.3018326,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13609040.0,366.61
1.0,2.0,25920.0,25920.0,5.0,47.61165,-122.34011,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478690.0938,3.34
1.0,2.0,21870.0,21870.0,45.0,47.58217,-122.33263,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1074350.375,7.49
1.0,2.0,25862.0,25862.0,20.0,47.66246,-122.29898,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4801472.0,154.17
1.0,1.0,64984.0,64984.0,72.0,47.52254,-122.36627,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2944296.25,35.78
1.0,1.0,35844.0,35844.0,4.0,47.50943452,-122.3740225,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1162519.0,8.1
1.0,2.0,49280.0,49280.0,54.5,47.60790311,-122.33928278,115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4217108.0,93.21
1.0,5.0,436497.0,282813.0,94.5,47.62405,-122.34036,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45252356.0,1019.53
1.0,1.0,26232.0,26232.0,58.75,47.52956,-122.33592,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3094090.0,122.71
1.0,1.0,33334.0,33334.0,52.75,47.56229286,-122.37856054,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6376820.0,214.65
1.0,8.0,199530.0,168870.0,70.0,47.60363382,-122.32999251,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13172813.0,300.3
1.0,1.0,47554.0,47554.0,78.75,47.63283757,-122.3753418,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1029084.0,15.08
1.0,1.0,23772.0,23772.0,89.0,47.5170917,-122.3779648,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282898.0,1.97
1.0,2.0,36940.0,36940.0,100.0,47.61478,-122.31847,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,336745.4063,2.35
1.0,3.0,23241.0,23241.0,66.0,47.61876,-122.3534,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,739210.5,20.64
1.0,6.0,89355.0,89355.0,66.0,47.60219,-122.33347,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4178233.5,31.97
1.0,15.0,151039.0,151039.0,84.0,47.60923,-122.33625,87.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5446624.0,238.09
1.0,2.0,25880.0,25880.0,8.0,47.5195,-122.26935,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1941728.75,19.81
1.0,1.0,33334.0,33334.0,52.75,47.56245,-122.37805,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6118300.5,210.3
1.0,2.0,46560.0,46560.0,76.5,47.614456,-122.325881,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,876304.0,28.59
1.0,2.0,34636.0,3636.0,3.0,47.69875,-122.36725,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12148720.0,480.9
1.0,3.0,26176.0,26176.0,85.0,47.62354214,-122.3362062,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1259456.0,39.59
1.0,1.0,99084.0,99084.0,83.0,47.57096,-122.3355,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1618110.375,49.25
1.0,2.0,21900.0,21900.0,39.0,47.57044824,-122.3347923,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1111487.0,28.35
1.0,1.0,161678.0,161678.0,25.0,47.5701,-122.33342,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9357230.0,204.81
1.0,2.0,43025.0,43025.0,72.75,47.65239905,-122.3616659,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9997511.0,272.68
1.0,1.0,26094.0,26094.0,7.0,47.5616226,-122.3386303,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,678713.0,4.73
1.0,2.0,44098.0,30438.0,53.0,47.61267,-122.33852,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1441900.5,41.69
1.0,3.0,60592.0,60592.0,19.0,47.58242872,-122.3346455,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4993962.0,53.56
1.0,2.0,45000.0,45000.0,47.25,47.72644,-122.34338,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5912066.0,176.79
1.0,2.0,21022.0,21022.0,54.0,47.68576,-122.35481,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,945245.625,43.84
1.0,3.0,38378.0,38378.0,85.0,47.66176782,-122.29255,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1662723.0,50.15
1.0,1.0,23190.0,23190.0,79.0,47.67485,-122.29284,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705515.25,68.14
1.0,1.0,20000.0,20000.0,75.0,47.57403,-122.3336,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,557863.6875,3.89
1.0,2.0,24152.0,24152.0,100.0,47.60870162,-122.2998229,86.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56493.0,0.35
1.0,8.0,41198.0,41198.0,44.0,47.67034,-122.3873,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7768057.5,82.58
1.0,2.0,23923.0,23923.0,72.0,47.69077274,-122.3187621,84.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872555.0,26.33
1.0,17.0,378525.0,293925.0,68.0,47.60390362,-122.33424932,57.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25476332.0,862.64
1.0,11.0,67390.0,67390.0,14.0,47.60761642,-122.3323288,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10711451.0,486.25
2.0,1.0,57468.0,57468.0,57.0,47.59677,-122.30172,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3543985.5,89.8
1.0,1.0,53040.0,53040.0,80.0,47.55795279,-122.3347992,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1825347.0,51.67
1.0,3.0,21118.0,21118.0,49.0,47.65014,-122.34424,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1361427.75,39.5
1.0,4.0,72000.0,72000.0,89.0,47.59554,-122.32471,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2729167.75,23.48
1.0,4.0,101580.0,87576.0,57.25,47.5705386,-122.2914015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,850568.0,12.4
1.0,3.0,31357.0,31357.0,56.0,47.61737581,-122.3051172,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1963054.0,22.82
1.0,2.0,179161.0,179161.0,58.0,47.57199,-122.32811,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9436408.0,96.43
1.0,2.0,20700.0,20700.0,98.0,47.56147766,-122.38638306,85.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4119958.0,181.35
1.0,1.0,27000.0,27000.0,62.75,47.58452,-122.3337,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229856.4063,1.6
0.0,2.0,23315.0,23315.0,65.75,47.5622,-122.38648,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1354000.625,35.04
1.0,2.0,20671.0,20671.0,98.0,47.63128,-122.37387,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,638507.125,24.76
1.0,4.0,137400.0,137400.0,83.75,47.60881,-122.34119,108.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14940504.0,316.2
1.0,4.0,25557.0,25557.0,71.25,47.72299,-122.34293,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2280352.5,15.9
1.0,3.0,266000.0,162000.0,65.0,47.61048,-122.32837,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13911761.0,201.15
1.0,6.0,112560.0,112560.0,88.0,47.60232676,-122.336083,105.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4368113.0,66.23
1.0,3.0,22325.0,22325.0,58.5,47.67447195,-122.40777514,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1357116.0,9.46
1.0,2.0,123000.0,123000.0,55.0,47.51277739,-122.28386411,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2645229.0,18.44
1.0,1.0,43390.0,43390.0,87.0,47.57832,-122.32649,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,533742.8125,3.72
1.0,0.0,225982.0,225982.0,53.0,47.60979,-122.32298,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20560622.0,692.12
1.0,4.0,22365.0,22365.0,95.0,47.6589265,-122.3838031,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433443.0,3.02
1.0,4.0,72859.0,72859.0,54.0,47.55098663,-122.31855601,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1524499.0,16.46
1.0,7.0,36000.0,36000.0,40.0,47.59639,-122.33368,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1682454.875,11.73
1.0,2.0,56876.0,56876.0,71.75,47.57938992,-122.328268,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2210310.0,51.93
1.0,1.0,25500.0,25500.0,85.0,47.55046848,-122.3274704,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1207866.0,49.55
1.0,3.0,26389.0,26389.0,86.75,47.65015749,-122.3778606,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1140137.0,7.95
1.0,1.0,93610.0,93610.0,94.0,47.55659397,-122.3316788,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6102883.0,133.54
1.0,2.0,45700.0,45700.0,99.0,47.51098,-122.27817,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1544193.75,15.5
1.0,2.0,34914.0,34914.0,56.0,47.61421,-122.3193,104.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1333289.625,9.29
1.0,1.0,39984.0,39984.0,64.0,47.564105,-122.328872,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1406987.0,52.38
1.0,42.0,1249055.0,1047934.0,95.0,47.60573,-122.33028,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37980712.0,264.78
1.0,1.0,28080.0,28080.0,75.5,47.65791,-122.34274,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,794724.625,18.54
1.0,4.0,52800.0,52800.0,83.0,47.61304,-122.34059,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2429021.0,44.48
1.0,5.0,32250.0,32250.0,92.0,47.59657,-122.33394,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,796042.375,11.44
11.0,2.0,694072.0,582447.0,82.0,47.69879162,-122.3338342,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37117212.0,440.31
1.0,3.0,22452.0,22452.0,78.0,47.5477336,-122.3207866,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1354219.0,44.71
1.0,4.0,36160.0,36160.0,37.0,47.61047867,-122.3422134,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2071600.0,14.44
1.0,49.0,1123435.0,754455.0,88.0,47.60633748,-122.33369209,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47148456.0,704.76
1.0,5.0,33740.0,27730.0,68.0,47.65105661,-122.3495771,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1404467.0,9.79
1.0,4.0,34010.0,34010.0,24.75,47.62473,-122.34727,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3560614.25,24.82
1.0,1.0,50083.0,50083.0,78.0,47.72465497,-122.34491274,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8611054.0,154.6
1.0,3.0,63330.0,63330.0,100.0,47.61496242,-122.3217405,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2755578.0,60.35
1.0,1.0,25000.0,25000.0,84.25,47.55544,-122.33294,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287132.5,8.61
1.0,13.0,189175.0,189175.0,13.0,47.60749343,-122.3352206,94.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19018762.0,132.59
1.0,3.0,23983.0,23983.0,61.0,47.73143,-122.32784,86.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164364.75,33.28
1.0,3.0,45680.0,45680.0,79.0,47.68566,-122.31849,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2077039.375,86.81
1.0,6.0,350310.0,350310.0,89.0,47.61464888,-122.3535755,99.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18586464.0,113.5
1.0,3.0,22452.0,22452.0,85.0,47.54774,-122.32091,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1244150.0,41.88
1.0,2.0,45271.0,45271.0,57.0,47.62399,-122.33804,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2553763.5,82.72
3.0,1.0,51664.0,51664.0,80.5,47.58069,-122.3325,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3528086.75,66.77
1.0,2.0,31140.0,31140.0,47.25,47.66389,-122.37307,106.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,935580.3125,38.86
1.0,2.0,40320.0,40320.0,56.75,47.61522339,-122.354154,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3816695.0,119.01
1.0,1.0,26660.0,26660.0,52.5,47.55013,-122.33044,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2241280.5,15.62
1.0,3.0,103000.0,103000.0,89.0,47.6087,-122.33884,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5214621.5,81.18
1.0,1.0,20200.0,20200.0,58.5,47.57279,-122.35066,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,269016.6875,2.25
1.0,2.0,28309.0,28309.0,72.0,47.64635558,-122.3508391,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,429158.0,12.69
6.0,5.0,597519.0,597519.0,34.0,47.60705,-122.30966,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143423024.0,4906.33
1.0,2.0,43025.0,43025.0,72.75,47.65223,-122.36147,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9393108.0,255.97
1.0,1.0,46059.0,46059.0,82.0,47.66097,-122.3192,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1582655.875,20.66
1.0,10.0,422503.0,215923.0,46.0,47.61002,-122.32222,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17254810.0,190.1
1.0,4.0,274442.0,274442.0,77.75,47.61893,-122.34473,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9155568.0,220.26
1.0,4.0,56270.0,56270.0,78.0,47.59363891,-122.3336868,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1040593.0,7.25
1.0,6.0,286000.0,174226.0,95.5,47.58927917,-122.33579254,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65225380.0,456.6
1.0,1.0,20500.0,20500.0,65.0,47.55127,-122.32576,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222600.0938,1.55
1.0,99.0,21948.0,21948.0,54.0,47.55057128,-122.302943,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,318205.0,2.22
